Iter,Loss,L2
3.190000000000000000e+02,1.382073608398437500e+03,1.399242877960205078e+00
3.200000000000000000e+02,1.379172363281250000e+03,1.401285290718078613e+00
3.210000000000000000e+02,1.376871582031250000e+03,1.402118325233459473e+00
3.220000000000000000e+02,1.375386108398437500e+03,1.402917265892028809e+00
3.230000000000000000e+02,1.373182128906250000e+03,1.402768611907958984e+00
3.240000000000000000e+02,1.371315673828125000e+03,1.400997042655944824e+00
3.250000000000000000e+02,1.368755859375000000e+03,1.399340271949768066e+00
3.260000000000000000e+02,1.366934692382812500e+03,1.398396015167236328e+00
3.270000000000000000e+02,1.365111816406250000e+03,1.397070288658142090e+00
3.280000000000000000e+02,1.362955322265625000e+03,1.395777583122253418e+00
3.290000000000000000e+02,1.361061035156250000e+03,1.395298004150390625e+00
3.300000000000000000e+02,1.358910034179687500e+03,1.394671678543090820e+00
3.310000000000000000e+02,1.357198486328125000e+03,1.393501996994018555e+00
3.320000000000000000e+02,1.355195922851562500e+03,1.392957806587219238e+00
3.330000000000000000e+02,1.353201416015625000e+03,1.393172383308410645e+00
3.340000000000000000e+02,1.351373168945312500e+03,1.393460392951965332e+00
3.350000000000000000e+02,1.349386352539062500e+03,1.394302487373352051e+00
3.360000000000000000e+02,1.347543579101562500e+03,1.395913243293762207e+00
3.370000000000000000e+02,1.345493774414062500e+03,1.397177577018737793e+00
3.380000000000000000e+02,1.343613525390625000e+03,1.397692680358886719e+00
3.390000000000000000e+02,1.341766235351562500e+03,1.398000717163085938e+00
3.400000000000000000e+02,1.339768798828125000e+03,1.397874355316162109e+00
3.410000000000000000e+02,1.337843261718750000e+03,1.397134900093078613e+00
3.420000000000000000e+02,1.335854858398437500e+03,1.396656990051269531e+00
3.430000000000000000e+02,1.333982910156250000e+03,1.396753787994384766e+00
3.440000000000000000e+02,1.332043701171875000e+03,1.396887063980102539e+00
3.450000000000000000e+02,1.330013305664062500e+03,1.397150397300720215e+00
3.460000000000000000e+02,1.328063598632812500e+03,1.397709965705871582e+00
3.470000000000000000e+02,1.326068725585937500e+03,1.397973775863647461e+00
3.480000000000000000e+02,1.324094970703125000e+03,1.397826075553894043e+00
3.490000000000000000e+02,1.322078613281250000e+03,1.397802472114562988e+00
3.500000000000000000e+02,1.320030029296875000e+03,1.397837638854980469e+00
3.510000000000000000e+02,1.318016113281250000e+03,1.397750139236450195e+00
3.520000000000000000e+02,1.315932739257812500e+03,1.397925138473510742e+00
3.530000000000000000e+02,1.313844238281250000e+03,1.398318767547607422e+00
3.540000000000000000e+02,1.311742553710937500e+03,1.398493647575378418e+00
3.550000000000000000e+02,1.309585815429687500e+03,1.398609995841979980e+00
3.560000000000000000e+02,1.307413696289062500e+03,1.398845553398132324e+00
3.570000000000000000e+02,1.305190429687500000e+03,1.398933053016662598e+00
3.580000000000000000e+02,1.302935913085937500e+03,1.398975253105163574e+00
3.590000000000000000e+02,1.300637573242187500e+03,1.399222254753112793e+00
3.600000000000000000e+02,1.298263549804687500e+03,1.399407386779785156e+00
3.610000000000000000e+02,1.295858764648437500e+03,1.399418473243713379e+00
3.620000000000000000e+02,1.293392089843750000e+03,1.399486899375915527e+00
3.630000000000000000e+02,1.290835937500000000e+03,1.399510502815246582e+00
3.640000000000000000e+02,1.288211181640625000e+03,1.399406909942626953e+00
3.650000000000000000e+02,1.285501708984375000e+03,1.399433612823486328e+00
3.660000000000000000e+02,1.282700805664062500e+03,1.399545669555664062e+00
3.670000000000000000e+02,1.279800048828125000e+03,1.399534106254577637e+00
3.680000000000000000e+02,1.276784912109375000e+03,1.399524331092834473e+00
3.690000000000000000e+02,1.273655883789062500e+03,1.399537682533264160e+00
3.700000000000000000e+02,1.270390502929687500e+03,1.399446606636047363e+00
3.710000000000000000e+02,1.266977905273437500e+03,1.399415254592895508e+00
3.720000000000000000e+02,1.263415405273437500e+03,1.399523854255676270e+00
3.730000000000000000e+02,1.259676391601562500e+03,1.399574398994445801e+00
3.740000000000000000e+02,1.255751708984375000e+03,1.399556756019592285e+00
3.750000000000000000e+02,1.251633178710937500e+03,1.399511694908142090e+00
3.760000000000000000e+02,1.247289184570312500e+03,1.399327278137207031e+00
3.770000000000000000e+02,1.242707031250000000e+03,1.399097561836242676e+00
3.780000000000000000e+02,1.237873657226562500e+03,1.398979067802429199e+00
3.790000000000000000e+02,1.232760498046875000e+03,1.398871064186096191e+00
3.800000000000000000e+02,1.227350463867187500e+03,1.398724555969238281e+00
3.810000000000000000e+02,1.221620971679687500e+03,1.398589015007019043e+00
3.820000000000000000e+02,1.215542236328125000e+03,1.398386716842651367e+00
3.830000000000000000e+02,1.209096069335937500e+03,1.398134589195251465e+00
3.840000000000000000e+02,1.202259399414062500e+03,1.397939920425415039e+00
3.850000000000000000e+02,1.195006591796875000e+03,1.397718429565429688e+00
3.860000000000000000e+02,1.187319946289062500e+03,1.397405147552490234e+00
